id,text,category
440,"The story is amazing and the acting is great, although a few scenes are disappointing. Overall, I enjoyed the movie. Considering everything, this is my overall experience.",positive
1337,"The experience was acceptable, although there were a few good and bad moments.",neutral
865,"The service started well, but the experience became awful and I was not satisfied.",negative
1081,"The product is decent and performs its basic functions as expected. Considering everything, this is my overall experience.",neutral
355,"Some parts of the movie were terrible, but the acting and story were excellent, so I enjoyed it.",positive
366,"The plot is fantastic, although a few characters are weak. Overall, this is a very good book.",positive
310,"The movie is not perfect, but the story is great and I would recommend it. Considering everything, this is my overall experience.",positive
737,"The service started well, but the experience became awful and I was not satisfied.",negative
999,"The product has some useful features, but it is unreliable and overall bad.",negative
622,"The movie has a few funny moments, but overall it is bad and I did not enjoy it.",negative
544,"The acting is good in some scenes, but the movie is awful overall.",negative
1141,"The story is average, with a few interesting characters and some ordinary ones.",neutral
1297,"The story is average, with a few interesting characters and some ordinary ones. Considering everything, this is my overall experience.",neutral
555,"The story is interesting at times, but the ending is bad and the overall movie is terrible.",negative
680,"There are some good scenes, but most of the movie is boring and poorly made.",negative
50,"The movie has problems, but the performances are wonderful and the overall experience is positive. Considering everything, this is my overall experience.",positive
491,"The plot is fantastic, although a few characters are weak. Overall, this is a very good book.",positive
317,"The product has a few flaws, but it is useful and the overall quality is good.",positive
905,"A few characters are interesting, but the plot is boring and the book is not enjoyable.",negative
637,"The first half was good, but the second half was awful and ruined the experience. Overall, this is my opinion.",negative
561,"I liked the main character, but the plot is terrible and the book is disappointing.",negative
487,"The movie is not perfect, but the story is great and I would recommend it. Considering everything, this is my overall experience.",positive
68,"A few jokes were bad, but the movie was entertaining and I had a great time.",positive
812,"The writing is good in places, but the plot is terrible and the book is disappointing. Considering everything, this is my overall experience.",negative
494,"The first half was slow, but the second half was amazing and made the movie worth watching.",positive
311,"The movie is not perfect, but the story is great and I would recommend it.",positive
1097,The quality is acceptable and the product works as expected.,neutral
1248,"The service was acceptable, although it was not particularly impressive.",neutral
185,"The service was slow at first, but the staff were friendly and the overall experience was good. Overall, this is my opinion.",positive
307,"The story is amazing and the acting is great, although a few scenes are disappointing. Overall, I enjoyed the movie. Overall, this is my opinion.",positive
853,"I enjoyed a few moments, but the movie is boring and I would not watch it again. Considering everything, this is my overall experience.",negative
793,"I enjoyed a few moments, but the movie is boring and I would not watch it again. Overall, this is my opinion.",negative
290,"Some characters were poorly written, but the main story was excellent and I loved the book.",positive
707,"The story has some good ideas, but the execution is terrible and the movie is disappointing overall. Considering everything, this is my overall experience.",negative
1330,"The story is decent, although a few characters are interesting and others are ordinary. Overall, this is my opinion.",neutral
655,"The service started well, but the experience became awful and I was not satisfied.",negative
523,"A few characters are good, but the story is confusing and the book is not worth reading.",negative
462,"The movie has a few boring scenes, but overall I really enjoyed it and the story is excellent. Overall, this is my opinion.",positive
931,"The story has some good ideas, but the execution is terrible and the movie is disappointing overall.",negative
1035,"The story is decent, although a few characters are interesting and others are ordinary.",neutral
30,"The story is amazing and the acting is great, although a few scenes are disappointing. Overall, I enjoyed the movie. Considering everything, this is my overall experience.",positive
241,"The service was slow at first, but the staff were friendly and the overall experience was good.",positive
799,"A few characters are interesting, but the plot is boring and the book is not enjoyable. Overall, this is my opinion.",negative
818,"A few characters are good, but the story is confusing and the book is not worth reading. Considering everything, this is my overall experience.",negative
66,"I like this book so much, the author described the story very well. I like the plot, although a few characters have a bad subplot, but overall everything is good. Overall, this is my opinion.",positive
602,"The movie has a few funny moments, but overall it is bad and I did not enjoy it. Considering everything, this is my overall experience.",negative
925,"The product has some useful features, but it is unreliable and overall bad. Overall, this is my opinion.",negative
755,"The movie has potential, but the execution is awful and I disliked it overall.",negative
927,"A few characters are interesting, but the plot is boring and the book is not enjoyable. Considering everything, this is my overall experience.",negative
1102,"The book is average. Some chapters are interesting, while others are ordinary.",neutral
248,"Some characters were poorly written, but the main story was excellent and I loved the book. Considering everything, this is my overall experience.",positive
278,"I disliked a few parts of the story, but overall I liked the book very much.",positive
1403,"The movie is fine overall, although the plot has both strengths and weaknesses. Considering everything, this is my overall experience.",neutral
1067,"The product works as expected, but it is neither excellent nor terrible. Considering everything, this is my overall experience.",neutral
480,"The service was slow at first, but the staff were friendly and the overall experience was good.",positive
427,"The product has a few flaws, but it is useful and the overall quality is good.",positive
124,"I found some parts confusing, but the author explained most of the story very well. Overall, this is my opinion.",positive
1170,"The movie is decent overall, although some scenes are good and others are not very interesting.",neutral
395,"This product has some small problems, but overall it works very well and I am happy with it. Overall, this is my opinion.",positive
986,"I liked the main character, but the plot is terrible and the book is disappointing. Overall, this is my opinion.",negative
716,"The movie has potential, but the execution is awful and I disliked it overall.",negative
1135,"The service was acceptable, although it was not particularly impressive.",neutral
1085,The product is decent and performs its basic functions as expected.,neutral
498,"I found some parts confusing, but the author explained most of the story very well. Overall, this is my opinion.",positive
45,"I liked most of the movie and the ending was excellent, even though some scenes were bad. Considering everything, this is my overall experience.",positive
60,"A few jokes were bad, but the movie was entertaining and I had a great time. Overall, this is my opinion.",positive
1162,"The service was okay, with some good moments and some average moments.",neutral
24,"Some characters were poorly written, but the main story was excellent and I loved the book. Overall, this is my opinion.",positive
875,"I liked the visuals, but the movie has a weak plot and is disappointing overall. Considering everything, this is my overall experience.",negative
482,"The story is amazing and the acting is great, although a few scenes are disappointing. Overall, I enjoyed the movie. Considering everything, this is my overall experience.",positive
1325,"The acting is decent, but the story is neither particularly good nor bad.",neutral
746,"The movie has potential, but the execution is awful and I disliked it overall. Overall, this is my opinion.",negative
232,"I like this book so much, the author described the story very well. I like the plot, although a few characters have a bad subplot, but overall everything is good.",positive
125,"The product has a few flaws, but it is useful and the overall quality is good. Considering everything, this is my overall experience.",positive
428,"I liked most of the movie and the ending was excellent, even though some scenes were bad. Overall, this is my opinion.",positive
819,"The first half was good, but the second half was awful and ruined the experience. Considering everything, this is my overall experience.",negative
169,"Some characters were poorly written, but the main story was excellent and I loved the book. Considering everything, this is my overall experience.",positive
116,"The movie has a few boring scenes, but overall I really enjoyed it and the story is excellent.",positive
1089,"The movie is decent overall, although some scenes are good and others are not very interesting. Overall, this is my opinion.",neutral
987,"The movie has a few funny moments, but overall it is bad and I did not enjoy it. Overall, this is my opinion.",negative
1396,"The plot is decent, but the movie does not stand out in any major way. Overall, this is my opinion.",neutral
1425,"The service was acceptable, although it was not particularly impressive.",neutral
416,"The product has a few flaws, but it is useful and the overall quality is good. Overall, this is my opinion.",positive
142,"The book has a few boring chapters, but the story is interesting and I really liked it overall. Considering everything, this is my overall experience.",positive
1234,"The service was okay, with some good moments and some average moments. Considering everything, this is my overall experience.",neutral
1294,"The story is decent, although a few characters are interesting and others are ordinary. Overall, this is my opinion.",neutral
763,"A few characters are good, but the story is confusing and the book is not worth reading.",negative
1207,"The experience was acceptable, although there were a few good and bad moments.",neutral
463,"The first half was slow, but the second half was amazing and made the movie worth watching. Considering everything, this is my overall experience.",positive
1244,"The movie has some good scenes and some boring scenes, but overall it is average.",neutral
79,"I loved the book because the writing is beautiful, even though some characters were not developed well.",positive
1005,"The plot is decent, but the movie does not stand out in any major way.",neutral
1491,"The acting is decent, but the story is neither particularly good nor bad.",neutral
572,"I liked the main character, but the plot is terrible and the book is disappointing.",negative
16,"I liked most of the movie and the ending was excellent, even though some scenes were bad. Overall, this is my opinion.",positive
495,"The service was slow at first, but the staff were friendly and the overall experience was good. Considering everything, this is my overall experience.",positive
351,"I liked most of the movie and the ending was excellent, even though some scenes were bad.",positive
1000,"Some parts of the book are excellent, but the overall story is boring and poorly written. Overall, this is my opinion.",negative
275,"There are some bad scenes, but the movie is enjoyable and the ending is excellent. Overall, this is my opinion.",positive
1192,"The experience was normal, with both positive and negative aspects. Considering everything, this is my overall experience.",neutral
272,"The first half was slow, but the second half was amazing and made the movie worth watching.",positive
1474,"The plot is decent, but the movie does not stand out in any major way.",neutral
238,"There are some bad scenes, but the movie is enjoyable and the ending is excellent.",positive
586,"The movie has potential, but the execution is awful and I disliked it overall.",negative
1313,"The story is decent, although a few characters are interesting and others are ordinary.",neutral
695,"The service started well, but the experience became awful and I was not satisfied. Overall, this is my opinion.",negative
1002,"The product works as expected, but it is neither excellent nor terrible.",neutral
323,"I loved the book because the writing is beautiful, even though some characters were not developed well. Overall, this is my opinion.",positive
783,"The movie has a few funny moments, but overall it is bad and I did not enjoy it. Considering everything, this is my overall experience.",negative
1359,"The movie has both good and bad parts, but overall it is average.",neutral
1204,"The movie is decent overall, although some scenes are good and others are not very interesting.",neutral
971,"The story has some good ideas, but the execution is terrible and the movie is disappointing overall.",negative
1467,"The book is okay, with some good chapters and some average chapters. Considering everything, this is my overall experience.",neutral
527,"The product looks good, but it does not work properly and I am disappointed. Overall, this is my opinion.",negative
1426,"The product works as expected, but it is neither excellent nor terrible.",neutral
1171,"The plot is decent, but the movie does not stand out in any major way. Considering everything, this is my overall experience.",neutral
176,"The movie is not perfect, but the story is great and I would recommend it.",positive
359,"The book has a few boring chapters, but the story is interesting and I really liked it overall.",positive
44,"I liked most of the movie and the ending was excellent, even though some scenes were bad. Overall, this is my opinion.",positive
417,"I did not like a few characters, but I loved the plot and thought the book was very good overall.",positive
345,"The movie is not perfect, but the story is great and I would recommend it. Considering everything, this is my overall experience.",positive
1027,"The story is decent, although a few characters are interesting and others are ordinary. Overall, this is my opinion.",neutral
1402,"The experience was normal, with both positive and negative aspects. Considering everything, this is my overall experience.",neutral
102,"The story is amazing and the acting is great, although a few scenes are disappointing. Overall, I enjoyed the movie.",positive
108,"The story is amazing and the acting is great, although a few scenes are disappointing. Overall, I enjoyed the movie.",positive
1490,"The movie is okay and has some enjoyable scenes, but nothing was especially impressive. Considering everything, this is my overall experience.",neutral
1053,"The movie was neither good nor bad; it was simply okay. Considering everything, this is my overall experience.",neutral
965,"Some parts are excellent, but the overall quality is poor and the experience is bad. Overall, this is my opinion.",negative
381,"I liked most of the movie and the ending was excellent, even though some scenes were bad.",positive
245,"This product has some small problems, but overall it works very well and I am happy with it. Considering everything, this is my overall experience.",positive
1100,The quality is acceptable and the product works as expected.,neutral
501,"The story is interesting at times, but the ending is bad and the overall movie is terrible. Overall, this is my opinion.",negative
701,"The service started well, but the experience became awful and I was not satisfied.",negative
129,"I did not like a few characters, but I loved the plot and thought the book was very good overall.",positive
240,"The story is amazing and the acting is great, although a few scenes are disappointing. Overall, I enjoyed the movie. Considering everything, this is my overall experience.",positive
1115,"The book is okay, with some good chapters and some average chapters. Overall, this is my opinion.",neutral
683,"The story is interesting at times, but the ending is bad and the overall movie is terrible. Overall, this is my opinion.",negative
483,"The plot is fantastic, although a few characters are weak. Overall, this is a very good book. Overall, this is my opinion.",positive
1306,"The plot is decent, but the movie does not stand out in any major way. Considering everything, this is my overall experience.",neutral
276,"There are some bad scenes, but the movie is enjoyable and the ending is excellent.",positive
583,"The first half was good, but the second half was awful and ruined the experience. Overall, this is my opinion.",negative
204,"The product has a few flaws, but it is useful and the overall quality is good.",positive
33,"The movie is not perfect, but the story is great and I would recommend it. Overall, this is my opinion.",positive
1320,"The story is average, with a few interesting characters and some ordinary ones.",neutral
814,"Some parts of the book are excellent, but the overall story is boring and poorly written. Overall, this is my opinion.",negative
998,"The first half was good, but the second half was awful and ruined the experience. Overall, this is my opinion.",negative
382,"The book has a few boring chapters, but the story is interesting and I really liked it overall.",positive
1074,"The book is okay, with some good chapters and some average chapters. Considering everything, this is my overall experience.",neutral
1349,"The product works as expected, but it is neither excellent nor terrible.",neutral
579,"I liked the main character, but the plot is terrible and the book is disappointing.",negative
888,"I enjoyed a few moments, but the movie is boring and I would not watch it again. Overall, this is my opinion.",negative
1326,"The movie has some good scenes and some boring scenes, but overall it is average.",neutral
1327,"The experience was normal, with both positive and negative aspects.",neutral
942,"A few characters are interesting, but the plot is boring and the book is not enjoyable. Considering everything, this is my overall experience.",negative
164,"I loved the book because the writing is beautiful, even though some characters were not developed well. Considering everything, this is my overall experience.",positive
910,"There are some good scenes, but most of the movie is boring and poorly made. Overall, this is my opinion.",negative
298,"The movie has problems, but the performances are wonderful and the overall experience is positive.",positive
756,"I liked the main character, but the plot is terrible and the book is disappointing.",negative
406,"I disliked a few parts of the story, but overall I liked the book very much. Overall, this is my opinion.",positive
969,"The product looks good, but it does not work properly and I am disappointed. Considering everything, this is my overall experience.",negative
606,"A few characters are good, but the story is confusing and the book is not worth reading. Overall, this is my opinion.",negative
421,"Some characters were poorly written, but the main story was excellent and I loved the book.",positive
465,"The first half was slow, but the second half was amazing and made the movie worth watching.",positive
1188,"The book is average. Some chapters are interesting, while others are ordinary. Overall, this is my opinion.",neutral
940,"Some parts are excellent, but the overall quality is poor and the experience is bad.",negative
193,"There are some bad scenes, but the movie is enjoyable and the ending is excellent. Overall, this is my opinion.",positive
675,"The movie has a few funny moments, but overall it is bad and I did not enjoy it. Considering everything, this is my overall experience.",negative
352,"The first half was slow, but the second half was amazing and made the movie worth watching. Overall, this is my opinion.",positive
859,"The acting is good in some scenes, but the movie is awful overall.",negative
64,"Some parts of the movie were terrible, but the acting and story were excellent, so I enjoyed it. Considering everything, this is my overall experience.",positive
1174,"The service was acceptable, although it was not particularly impressive.",neutral
766,"A few characters are good, but the story is confusing and the book is not worth reading.",negative
1441,"The movie is fine overall, although the plot has both strengths and weaknesses.",neutral
262,"The product has a few flaws, but it is useful and the overall quality is good. Overall, this is my opinion.",positive
343,"The first half was slow, but the second half was amazing and made the movie worth watching. Overall, this is my opinion.",positive
1221,The movie was neither good nor bad; it was simply okay.,neutral
472,"The book has a few boring chapters, but the story is interesting and I really liked it overall. Overall, this is my opinion.",positive
1335,"The product is decent and performs its basic functions as expected. Overall, this is my opinion.",neutral
199,"The book has a few boring chapters, but the story is interesting and I really liked it overall.",positive
1232,"The acting is decent, but the story is neither particularly good nor bad.",neutral
918,"The acting is good in some scenes, but the movie is awful overall.",negative
744,"A few characters are good, but the story is confusing and the book is not worth reading. Overall, this is my opinion.",negative
571,"I enjoyed the beginning, but the ending was terrible and ruined the entire movie.",negative
219,"I disliked a few parts of the story, but overall I liked the book very much. Overall, this is my opinion.",positive
454,"This product has some small problems, but overall it works very well and I am happy with it. Considering everything, this is my overall experience.",positive
31,"The book has a few boring chapters, but the story is interesting and I really liked it overall. Considering everything, this is my overall experience.",positive
57,"I disliked a few parts of the story, but overall I liked the book very much.",positive
1211,"The story is average, with a few interesting characters and some ordinary ones.",neutral
1386,"The product works as expected, but it is neither excellent nor terrible. Considering everything, this is my overall experience.",neutral
1066,"The book is okay, with some good chapters and some average chapters. Considering everything, this is my overall experience.",neutral
431,"I liked most of the movie and the ending was excellent, even though some scenes were bad. Overall, this is my opinion.",positive
725,"I liked the visuals, but the movie has a weak plot and is disappointing overall.",negative
1145,"The experience was acceptable, although there were a few good and bad moments. Overall, this is my opinion.",neutral
1006,"The book is average. Some chapters are interesting, while others are ordinary.",neutral
1051,"The service was acceptable, although it was not particularly impressive.",neutral
1346,"The service was acceptable, although it was not particularly impressive.",neutral
1237,"The movie has both good and bad parts, but overall it is average. Overall, this is my opinion.",neutral
1236,"The story is decent, although a few characters are interesting and others are ordinary.",neutral
1449,"The movie has both good and bad parts, but overall it is average.",neutral
621,"I enjoyed the beginning, but the ending was terrible and ruined the entire movie. Considering everything, this is my overall experience.",negative
1068,"The book has some strong parts and some weak parts, making it average overall.",neutral
839,"The movie has potential, but the execution is awful and I disliked it overall. Considering everything, this is my overall experience.",negative
100,"The service was slow at first, but the staff were friendly and the overall experience was good. Considering everything, this is my overall experience.",positive
533,"A few characters are interesting, but the plot is boring and the book is not enjoyable. Considering everything, this is my overall experience.",negative
529,"There are some good scenes, but most of the movie is boring and poorly made.",negative
1347,"The experience was normal, with both positive and negative aspects.",neutral
1173,"The quality is acceptable and the product works as expected. Considering everything, this is my overall experience.",neutral
1179,"The movie is decent overall, although some scenes are good and others are not very interesting. Considering everything, this is my overall experience.",neutral
630,"There are some good scenes, but most of the movie is boring and poorly made. Overall, this is my opinion.",negative
1028,"The service was okay, with some good moments and some average moments. Considering everything, this is my overall experience.",neutral
271,"Some characters were poorly written, but the main story was excellent and I loved the book.",positive
1342,"The product works as expected, but it is neither excellent nor terrible. Considering everything, this is my overall experience.",neutral
627,"The movie has potential, but the execution is awful and I disliked it overall. Overall, this is my opinion.",negative
1043,"The acting is decent, but the story is neither particularly good nor bad. Overall, this is my opinion.",neutral
977,"The story has some good ideas, but the execution is terrible and the movie is disappointing overall.",negative
372,"The movie has problems, but the performances are wonderful and the overall experience is positive. Overall, this is my opinion.",positive
589,"The story has some good ideas, but the execution is terrible and the movie is disappointing overall. Considering everything, this is my overall experience.",negative
968,"The story has some good ideas, but the execution is terrible and the movie is disappointing overall. Considering everything, this is my overall experience.",negative
1166,"The movie has both good and bad parts, but overall it is average.",neutral
1147,"The book has some strong parts and some weak parts, making it average overall.",neutral
237,"There are some bad scenes, but the movie is enjoyable and the ending is excellent. Considering everything, this is my overall experience.",positive
597,"I liked the visuals, but the movie has a weak plot and is disappointing overall. Overall, this is my opinion.",negative
963,"The story is interesting at times, but the ending is bad and the overall movie is terrible. Overall, this is my opinion.",negative
1446,"The product is decent and performs its basic functions as expected. Considering everything, this is my overall experience.",neutral
1164,"The service was okay, with some good moments and some average moments.",neutral
591,"The acting is good in some scenes, but the movie is awful overall. Considering everything, this is my overall experience.",negative
209,"The movie is not perfect, but the story is great and I would recommend it. Considering everything, this is my overall experience.",positive
1075,The product is decent and performs its basic functions as expected.,neutral
900,"The movie has potential, but the execution is awful and I disliked it overall.",negative
354,"The story is amazing and the acting is great, although a few scenes are disappointing. Overall, I enjoyed the movie.",positive
59,"I disliked a few parts of the story, but overall I liked the book very much. Considering everything, this is my overall experience.",positive
304,"Some parts of the movie were terrible, but the acting and story were excellent, so I enjoyed it. Considering everything, this is my overall experience.",positive
1448,"The book is average. Some chapters are interesting, while others are ordinary. Overall, this is my opinion.",neutral
844,"The movie has potential, but the execution is awful and I disliked it overall.",negative
1262,The quality is acceptable and the product works as expected.,neutral
1431,"The service was acceptable, although it was not particularly impressive.",neutral
1210,"The experience was normal, with both positive and negative aspects. Overall, this is my opinion.",neutral
368,"The story is amazing and the acting is great, although a few scenes are disappointing. Overall, I enjoyed the movie.",positive
1358,"The service was acceptable, although it was not particularly impressive.",neutral
1198,"The book is average. Some chapters are interesting, while others are ordinary.",neutral
1305,"The book has some strong parts and some weak parts, making it average overall.",neutral
1233,"The product works as expected, but it is neither excellent nor terrible.",neutral
705,"There are some good scenes, but most of the movie is boring and poorly made. Considering everything, this is my overall experience.",negative
234,"I disliked a few parts of the story, but overall I liked the book very much.",positive
619,"The story is interesting at times, but the ending is bad and the overall movie is terrible.",negative
197,"Some characters were poorly written, but the main story was excellent and I loved the book. Overall, this is my opinion.",positive
1260,"The movie is okay and has some enjoyable scenes, but nothing was especially impressive. Considering everything, this is my overall experience.",neutral
82,"The book has a few boring chapters, but the story is interesting and I really liked it overall. Considering everything, this is my overall experience.",positive
1405,"The acting is decent, but the story is neither particularly good nor bad. Overall, this is my opinion.",neutral
598,"The first half was good, but the second half was awful and ruined the experience. Considering everything, this is my overall experience.",negative
1157,"The movie has some good scenes and some boring scenes, but overall it is average.",neutral
112,"The plot is fantastic, although a few characters are weak. Overall, this is a very good book. Overall, this is my opinion.",positive
1277,"The movie has both good and bad parts, but overall it is average. Considering everything, this is my overall experience.",neutral
781,"The movie has a few funny moments, but overall it is bad and I did not enjoy it. Overall, this is my opinion.",negative
984,"I liked the main character, but the plot is terrible and the book is disappointing. Considering everything, this is my overall experience.",negative
800,"The movie has a few funny moments, but overall it is bad and I did not enjoy it.",negative
1266,"The service was okay, with some good moments and some average moments. Considering everything, this is my overall experience.",neutral
1151,"The book is okay, with some good chapters and some average chapters.",neutral
825,"The movie has potential, but the execution is awful and I disliked it overall.",negative
383,"The plot is fantastic, although a few characters are weak. Overall, this is a very good book.",positive
539,"The movie has a few funny moments, but overall it is bad and I did not enjoy it. Considering everything, this is my overall experience.",negative
1494,"The plot is decent, but the movie does not stand out in any major way. Overall, this is my opinion.",neutral
1113,"The experience was normal, with both positive and negative aspects.",neutral
325,"I found some parts confusing, but the author explained most of the story very well. Considering everything, this is my overall experience.",positive
362,"The story is amazing and the acting is great, although a few scenes are disappointing. Overall, I enjoyed the movie.",positive
1488,"The product works as expected, but it is neither excellent nor terrible. Overall, this is my opinion.",neutral
1030,"The movie is decent overall, although some scenes are good and others are not very interesting. Overall, this is my opinion.",neutral
708,"The acting is good in some scenes, but the movie is awful overall. Overall, this is my opinion.",negative
333,"A few jokes were bad, but the movie was entertaining and I had a great time.",positive
430,"I found some parts confusing, but the author explained most of the story very well.",positive
1243,"The experience was normal, with both positive and negative aspects.",neutral
426,"Some characters were poorly written, but the main story was excellent and I loved the book. Considering everything, this is my overall experience.",positive
629,"I liked the main character, but the plot is terrible and the book is disappointing. Overall, this is my opinion.",negative
1112,"The acting is decent, but the story is neither particularly good nor bad.",neutral
678,"I liked the visuals, but the movie has a weak plot and is disappointing overall. Overall, this is my opinion.",negative
694,"The product has some useful features, but it is unreliable and overall bad. Considering everything, this is my overall experience.",negative
758,"The writing is good in places, but the plot is terrible and the book is disappointing.",negative
255,"Some parts of the movie were terrible, but the acting and story were excellent, so I enjoyed it.",positive
1095,"The movie is fine overall, although the plot has both strengths and weaknesses.",neutral
917,"The movie has a few funny moments, but overall it is bad and I did not enjoy it.",negative
1186,"The product is decent and performs its basic functions as expected. Considering everything, this is my overall experience.",neutral
669,"A few characters are good, but the story is confusing and the book is not worth reading. Overall, this is my opinion.",negative
842,"The story is interesting at times, but the ending is bad and the overall movie is terrible. Overall, this is my opinion.",negative
807,"The first half was good, but the second half was awful and ruined the experience.",negative
1457,"The service was acceptable, although it was not particularly impressive.",neutral
87,"The story is amazing and the acting is great, although a few scenes are disappointing. Overall, I enjoyed the movie.",positive
1422,"The book is average. Some chapters are interesting, while others are ordinary. Considering everything, this is my overall experience.",neutral
266,"There are some bad scenes, but the movie is enjoyable and the ending is excellent.",positive
288,"The book has a few boring chapters, but the story is interesting and I really liked it overall.",positive
1484,"The product works as expected, but it is neither excellent nor terrible.",neutral
893,"I enjoyed a few moments, but the movie is boring and I would not watch it again.",negative
1496,"The movie has some good scenes and some boring scenes, but overall it is average.",neutral
979,"The writing is good in places, but the plot is terrible and the book is disappointing. Overall, this is my opinion.",negative
535,"The writing is good in places, but the plot is terrible and the book is disappointing.",negative
1001,"The experience was normal, with both positive and negative aspects. Overall, this is my opinion.",neutral
222,"I liked most of the movie and the ending was excellent, even though some scenes were bad. Considering everything, this is my overall experience.",positive
114,"I loved the book because the writing is beautiful, even though some characters were not developed well. Considering everything, this is my overall experience.",positive
673,"The story is interesting at times, but the ending is bad and the overall movie is terrible.",negative
584,"I enjoyed a few moments, but the movie is boring and I would not watch it again.",negative
175,"The movie has a few boring scenes, but overall I really enjoyed it and the story is excellent. Overall, this is my opinion.",positive
536,"The first half was good, but the second half was awful and ruined the experience. Overall, this is my opinion.",negative
1079,The movie was neither good nor bad; it was simply okay.,neutral
1177,"The plot is decent, but the movie does not stand out in any major way. Overall, this is my opinion.",neutral
1107,"The book is average. Some chapters are interesting, while others are ordinary. Overall, this is my opinion.",neutral
983,"The writing is good in places, but the plot is terrible and the book is disappointing. Overall, this is my opinion.",negative
286,"I did not like a few characters, but I loved the plot and thought the book was very good overall. Considering everything, this is my overall experience.",positive
868,"The acting is good in some scenes, but the movie is awful overall.",negative
375,"I disliked a few parts of the story, but overall I liked the book very much.",positive
1197,"The plot is decent, but the movie does not stand out in any major way.",neutral
32,"The movie is not perfect, but the story is great and I would recommend it.",positive
552,"A few characters are good, but the story is confusing and the book is not worth reading.",negative
211,"I disliked a few parts of the story, but overall I liked the book very much. Overall, this is my opinion.",positive
1047,"The story is average, with a few interesting characters and some ordinary ones. Overall, this is my opinion.",neutral
924,"The product has some useful features, but it is unreliable and overall bad. Considering everything, this is my overall experience.",negative
810,"The story has some good ideas, but the execution is terrible and the movie is disappointing overall. Overall, this is my opinion.",negative
618,"The movie has potential, but the execution is awful and I disliked it overall. Overall, this is my opinion.",negative
933,"The movie has potential, but the execution is awful and I disliked it overall. Considering everything, this is my overall experience.",negative
620,"Some parts are excellent, but the overall quality is poor and the experience is bad.",negative
189,"I liked most of the movie and the ending was excellent, even though some scenes were bad. Considering everything, this is my overall experience.",positive
711,"The first half was good, but the second half was awful and ruined the experience. Considering everything, this is my overall experience.",negative
937,"The story is interesting at times, but the ending is bad and the overall movie is terrible. Considering everything, this is my overall experience.",negative
